bamd,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Symboli Rudolf - Pace Chaser
Winter,A Finals,,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Daiwa Scarlet - Pace Chaser,Narita Taishin - End Closer,Gold Ship - End Closer
CSabor,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser,Manhattan Cafe - End Closer
TMK1k,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Nice Nature,Late Surger,Debuffer,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Nice Nature - Late Surger,Symboli Rudolf - End Closer
Kaioo,A Finals,,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Air Groove,Front Runner,Sacrifice to overtake,,,,,,|,2nd,,,Rice Shower (Halloween) - Pace Chaser,Manhattan Cafe - End Closer,Air Groove - Front Runner
Allyn,B Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Tokai Teio (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Tokai Teio (Anime Collab) - Pace Chaser
JenErique,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Narita Taishin - End Closer
LeToucan,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Mayano Top Gun - Pace Chaser
drpanda,,,,,,,,,,,,,,,,,|,,,,,,
Ryuuji,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Narita Taishin - End Closer,Gold Ship - End Closer,Manhattan Cafe - End Closer
Euphyliene,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Mayano Top Gun - End Closer
Albhax,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Special Week (Summer) - End Closer,Mejiro McQueen - Pace Chaser
Nazhaz,B Finals,,Daiwa Scarlet,Front Runner,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Nice Nature,End Closer,Debuffer,,,,,,|,2nd,,,Daiwa Scarlet - Front Runner,Silence Suzuka - Runaway,Nice Nature - End Closer
Dragon,A Finals,,Narita Taishin,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Late Surger,Debuffer,Grass Wonder,Late Surger,Debuffer,,,,,,|,1st,,,Narita Taishin - End Closer,Agnes Tachyon - Late Surger,Grass Wonder - Late Surger
Tae,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mejiro McQueen - Pace Chaser
Uweyuwbyhas,,,,,,,,,,,,,,,,,|,,,,,,
HSL-,A Finals,,Silence Suzuka,Runaway,Unity Cup Scenario Ace,Seiun Sky,Front Runner,Unity Cup Scenario Ace,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,,,,,,|,3rd,,,Silence Suzuka - Runaway,Seiun Sky - Front Runner,Maruzensky (Summer) - Front Runner
LOL,,,,,,,,,,,,,,,,,|,,,,,,
Angrio Olio,A Finals,,Gold Ship,End Closer,URA Scenario Ace,Meisho Doto,Pace Chaser,URA Scenario Ace,Hishi Amazon,End Closer,URA Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Meisho Doto - Pace Chaser,Hishi Amazon - End Closer
Plati,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Narita Taishin - End Closer
Ilya,B Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - Pace Chaser
Death Jazz,A Finals,,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Unity Cup Scenario Ace,,,,,,|,1st,,,Maruzensky (Summer) - Front Runner,Mayano Top Gun - End Closer,Silence Suzuka - Runaway
Otilio,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser
Someone325,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Daiwa Scarlet - Pace Chaser,Mayano Top Gun - End Closer
charlie,,,,,,,,,,,,,,,,,|,,,,,,
DeanSquirrel,,,,,,,,,,,,,,,,,|,,,,,,
Rui,A Finals,,Eishin Flash,Late Surger,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Kawakami Princess,Late Surger,Unity Cup Scenario Ace,,,,,,|,3rd,,,Eishin Flash - Late Surger,Rice Shower (Halloween) - Pace Chaser,Kawakami Princess - Late Surger
Serge,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Oguri Cap - Pace Chaser
eze,,,,,,,,,,,,,,,,,|,,,,,,
SteveIrwin727,,,,,,,,,,,,,,,,,|,,,,,,
Magical Whale,A Finals,,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Brian,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Narita Brian - Pace Chaser
Kris,,,,,,,,,,,,,,,,,|,,,,,,
MCHamm,A Finals,,Narita Brian,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Fuji Kiseki,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Narita Brian - End Closer,Gold Ship - End Closer,Fuji Kiseki - Pace Chaser
Ayabe,A Finals,,Mejiro McQueen (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun (Wedding),End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mejiro McQueen (Anime Collab) - Pace Chaser,Mayano Top Gun (Wedding) - End Closer,Gold Ship - End Closer
Dizzy,A Finals,,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mejiro McQueen - Pace Chaser
Typhoon Carter ,A Finals,,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Sacrifice to overtake,,,,,,|,1st,,,Mayano Top Gun - End Closer,Narita Taishin - End Closer,Agnes Tachyon - Pace Chaser
juyr,A Finals,,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mejiro McQueen - Pace Chaser,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer
